MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),AMOUNT IN DAS FOR IMPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR EXPORT CORRESPONDING TO THE ADJUSTING SCHEDULES FOR FLOW DEVIATIONS (€),AMOUNT IN DAS FOR GUARANTEES OF COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR RETURN OF GUARANTEES OF COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),DEVIATION CREDIT OR DEBIT FOR HTSO DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),AMOUNT IN DAS FOR ENERGY OFFERS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),AMOUNT IN DAS FOR LOAD DECLARATIONS CORRESPONDING TO MONTHLY DEVIATIONS ON THE INTERCONNECTIONS (€),ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),LOSSES OND OTHER (€),TOTAL (€)
201101,9,1/8/2011,16,5945.794956,445,85,-636.8,2356.16,0,0,0,0,0,0,7630.450867,375.6952309,2461.450821,12186.95692
201101,9,1/8/2011,17,6162.769847,495,110,-656.3,2428.31,0,0,0,0,0,0,3318.089175,1378.199643,1519.206692,7987.50551
201101,9,1/8/2011,18,6666.192257,457,97,-690.99,2556.663,0,0,0,0,0,0,4246.731188,3031.166074,2430.727079,11574.29734
201101,9,1/8/2011,19,7236.403609,500,115,-2068.626,4334.264,0,0,0,0,0,0,3689.684036,226.3034477,1948.576089,8130.201573
201101,9,1/8/2011,20,7276.697685,500,115,-1453.011,3044.404,0,0,0,0,0,0,2844.730094,1440.697155,2501.34819,8378.168439
201101,9,1/8/2011,21,7035.129726,500,95,-1453.011,3044.404,0,0,0,0,0,0,2719.567857,2176.439733,2146.01875,8633.419341
201101,9,1/8/2011,22,6610.593867,500,95,-690,2553,0,0,0,0,0,0,2432.667898,1278.178904,2548.19914,8122.045942
201101,9,1/8/2011,23,6107.113664,500,95,-636.75,2355.975,0,0,0,0,0,0,3489.216577,2044.411471,2235.424466,9488.277513
201101,9,1/8/2011,24,5839.000229,500,125,-2448.237475,0,0,0,0,0,0,0,4873.699971,999.0009663,2837.26584,6261.729302
201101,9,1/8/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/9/2011,1,5314.425961,500,95,-2684.264072,0,0,0,0,0,0,0,2538.793336,-811.4825733,3490.187274,2533.233964
201101,9,1/9/2011,2,4865.605811,500,95,-1450.174027,0,0,0,0,0,0,0,-1116.166591,-2082.456519,2043.029928,-2605.767209
201101,9,1/9/2011,3,4868.542015,500,95,-1447.516957,0,0,0,0,0,0,0,248.6641178,-1634.91525,1715.371264,-1118.396825
201101,9,1/9/2011,4,4708.87857,480,75,-1426.052564,0,0,0,0,0,0,0,96.32753482,202.04772,2038.057383,910.3800735
201101,9,1/9/2011,5,4497.595327,480,75,-1401.560292,0,0,0,0,0,0,0,-834.1236413,39.51284487,2335.055509,138.8844203
201101,9,1/9/2011,6,4401.949634,464,59,-1389.68322,0,0,0,0,0,0,0,-3776.553603,945.4758846,2384.858847,-1835.902092
201101,9,1/9/2011,7,4461.122642,405,30,-1389.47667,0,0,0,0,0,0,0,-4005.037345,237.5969318,2201.199832,-2955.717252
201101,9,1/9/2011,8,4490.451223,500,115,-1395.481612,0,0,0,0,0,0,0,-1133.847079,-1233.546724,2266.871422,-1496.003993
201101,9,1/9/2011,9,4595.630052,480,95,-1426.032184,0,0,0,0,0,0,0,-4426.665573,790.3719218,1742.132248,-3320.193586
201101,9,1/9/2011,10,5079.559428,480,95,-1478.382931,0,0,0,0,0,0,0,1052.706106,912.7489352,1763.221808,2250.293919
201101,9,1/9/2011,11,5534.491711,500,145,-2687.246117,0,0,0,0,0,0,0,6091.771204,-500.2554162,3507.925694,6412.195364
201101,9,1/9/2011,12,5819.422951,500,145,-2389.557114,0,0,0,0,0,0,0,2736.015025,-91.61770505,3359.42894,3614.269146
201101,9,1/9/2011,13,5956.32343,500,145,-1287.51,2697.64,0,0,0,0,0,0,2898.038185,1501.567689,4349.264422,10159.0003
201101,9,1/9/2011,14,5802.239849,500,145,-1287.09,2696.76,0,0,0,0,0,0,2390.014404,1341.31004,3622.401155,8763.395599
201101,9,1/9/2011,15,5348.655983,480,125,-1478.388106,0,0,0,0,0,0,0,3608.879395,631.4574809,3820.070196,6582.018965
201101,9,1/9/2011,16,5248.797491,465,110,-1478.388106,0,0,0,0,0,0,0,2804.52892,950.2196294,2959.953996,5236.314439
201101,9,1/9/2011,17,5497.577242,465,110,-1574.89811,0,0,0,0,0,0,0,7304.751175,877.9080747,3370.16556,9977.9267
201101,9,1/9/2011,18,6047.342235,495,110,-2390.652492,0,0,0,0,0,0,0,4011.21346,1476.746057,3422.458697,6519.765722
201101,9,1/9/2011,19,6661.994942,500,115,-2689.527182,0,0,0,0,0,0,0,2674.538502,1144.643617,3673.371945,4803.026881
201101,9,1/9/2011,20,6771.436575,499,114,-2689.797192,0,0,0,0,0,0,0,1428.838327,1038.10823,4044.427166,3821.57653
201101,9,1/9/2011,21,6695.706225,500,115,-2688.500008,0,0,0,0,0,0,0,1441.959428,585.0869476,3785.408303,3123.954669
201101,9,1/9/2011,22,6435.126649,499,114,-1574.912729,0,0,0,0,0,0,0,6190.651357,1186.661527,3464.639868,9267.040023
201101,9,1/9/2011,23,5956.375306,500,115,-1574.921391,0,0,0,0,0,0,0,6637.302291,649.512544,3300.370833,9012.264277
201101,9,1/9/2011,24,5682.728981,500,95,-1498.073734,0,0,0,0,0,0,0,6937.844991,615.438463,3668.160316,9723.370036
201101,9,1/9/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/10/2011,1,5093.390514,480,75,-1428.870635,0,0,0,0,0,0,0,-1236.438264,654.7998877,2071.913056,61.40404474
201101,9,1/10/2011,2,4636.702368,500,95,-1399.802394,0,0,0,0,0,0,0,-3100.361326,772.4738,2220.307114,-1507.382807
201101,9,1/10/2011,3,4657.947701,500,95,-1399.796729,0,0,0,0,0,0,0,-1547.607257,67.47987209,1877.753743,-1002.170371
201101,9,1/10/2011,4,4528.425563,500,95,-1383.413669,0,0,0,0,0,0,0,-4598.041749,-85.63583163,2151.652931,-3915.438319
201101,9,1/10/2011,5,4392.058725,425,30,-1375.821866,0,0,0,0,0,0,0,-8791.208953,383.4924854,2069.421356,-7714.116978
201101,9,1/10/2011,6,4451.303322,405,30,-1366.661969,0,0,0,0,0,0,0,-5210.119592,181.3622681,1968.291889,-4427.127404
201101,9,1/10/2011,7,4961.134258,500,95,-1425.794138,0,0,0,0,0,0,0,-2234.890696,320.862752,1905.725144,-1434.096938
201101,9,1/10/2011,8,5771.192893,490,195,-627.74,2322.638,0,0,0,0,0,0,4773.618116,1556.653953,3749.624915,11774.79498
201101,9,1/10/2011,9,6320.703648,414,119,-1319.871,2765.444,0,0,0,0,0,0,3337.118624,1201.911589,2637.120701,8621.723914
201101,9,1/10/2011,10,6823.338634,434,109,-1450.659,3039.476,0,0,0,0,0,0,2482.256276,1119.507627,2812.165347,8002.74625
201101,9,1/10/2011,11,6940.076004,418,93,-691.1,2557.07,0,0,0,0,0,0,2916.735261,1447.956897,2903.135654,9133.797812
201101,9,1/10/2011,12,6973.082841,389,80,-691.21,2557.477,0,0,0,0,0,0,2942.914845,1276.11354,3002.062202,9087.357586
201101,9,1/10/2011,13,7031.420094,400,80,-1451.835,3041.94,0,0,0,0,0,0,2027.742023,2097.148908,2956.013276,8671.009207
201101,9,1/10/2011,14,6978.943979,411,61,-690.29,2554.073,0,0,0,0,0,0,2306.976315,1180.593177,2090.656267,7442.008759
201101,9,1/10/2011,15,6639.467865,424,61,-689.64,2551.668,0,0,0,0,0,0,3115.701029,850.0455009,2441.971746,8269.746276
201101,9,1/10/2011,16,6469.228647,416,46,-669.95,2478.815,0,0,0,0,0,0,3842.466967,1503.689495,1665.531547,8820.553008
201101,9,1/10/2011,17,6632.648733,397,46,-690.67,2555.479,0,0,0,0,0,0,2474.076469,1136.525336,1603.497814,7078.908618
201101,9,1/10/2011,18,6998.13814,401,66,-691.61,2558.957,0,0,0,0,0,0,2572.006497,1239.681172,1106.351565,6785.386234
201101,9,1/10/2011,19,7405.104953,521,106,-1452.654,3043.656,0,0,0,0,0,0,2745.500575,1531.781311,1552.484,7420.767886
201101,9,1/10/2011,20,7473.980102,541,126,-1453.095,3044.58,0,0,0,0,0,0,3051.511615,780.0907111,1640.135742,7063.223068
201101,9,1/10/2011,21,7352.49033,486,81,-1451.016,3040.224,0,0,0,0,0,0,2771.594052,1420.59029,1181.07784,6962.470182
201101,9,1/10/2011,22,6887.416232,406,81,-691.6,2558.92,0,0,0,0,0,0,2914.545934,974.8214451,1085.946965,6842.634344
201101,9,1/10/2011,23,6185.634157,451,106,-689.98,2552.926,0,0,0,0,0,0,2707.111734,69.34588319,1617.570408,6256.974026
201101,9,1/10/2011,24,5769.701706,491,120,-2447.54219,0,0,0,0,0,0,0,3777.437888,1003.440446,2247.877928,4581.214073
201101,9,1/10/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/11/2011,1,5221.089173,556,95,-1549.615528,0,0,0,0,0,0,0,-2481.957093,-332.4793996,1273.146786,-3090.905235
201101,9,1/11/2011,2,4870.946019,500,80,-1421.665572,0,0,0,0,0,0,0,-7425.467757,2855.283306,1651.708847,-4340.141177
201101,9,1/11/2011,3,4881.806377,435,30,-1402.880253,0,0,0,0,0,0,0,-6651.321391,178.4926234,1258.572062,-6617.136959
201101,9,1/11/2011,4,4693.778989,410,35,-1382.626886,0,0,0,0,0,0,0,-7465.753228,1947.831466,1282.731475,-5617.817172
201101,9,1/11/2011,5,4564.489439,415,40,-1364.086521,0,0,0,0,0,0,0,-10513.86755,669.3515258,1038.729378,-10169.87317
201101,9,1/11/2011,6,4635.722723,415,40,-1365.974227,0,0,0,0,0,0,0,-7941.100333,1184.213385,1063.48762,-7059.373555
201101,9,1/11/2011,7,5086.836454,435,30,-1425.834978,0,0,0,0,0,0,0,-1269.59663,-56.79383787,1296.065732,-1456.159713
201101,9,1/11/2011,8,5870.732228,436,45,-627.82,2322.934,0,0,0,0,0,0,4631.286988,676.3753625,1520.776671,8523.553022
201101,9,1/11/2011,9,6351.16714,466,55,-1451.331,3040.884,0,0,0,0,0,0,3334.69667,1242.380459,1202.994955,7369.625085
201101,9,1/11/2011,10,6908.462979,0,0,-1452.171,3042.644,0,0,0,0,0,0,2780.237299,13758.13871,2513.701798,20642.55081
201101,9,1/11/2011,11,6985.213773,0,0,-691.78,2559.586,0,0,0,0,0,0,2639.094486,582.1006159,897.6060053,5986.607107
201101,9,1/11/2011,12,7031.723726,0,0,-691.86,2559.882,0,0,0,0,0,0,2837.294888,574.680953,1237.173526,6517.171367
201101,9,1/11/2011,13,7026.581202,0,0,-1453.116,3044.624,0,0,0,0,0,0,3658.862922,1583.586135,2013.587107,8847.544164
201101,9,1/11/2011,14,6954.86092,315,10,-691.69,2559.253,0,0,0,0,0,0,5230.755678,1050.263006,438.4600095,8587.041693
201101,9,1/11/2011,15,6586.590776,315,10,-690.75,2555.775,0,0,0,0,0,0,5405.624182,2023.205407,1173.903309,10467.7579
201101,9,1/11/2011,16,6418.66195,359,20,-689.86,2552.482,0,0,0,0,0,0,6696.810846,1326.136239,690.4055467,10575.97463
201101,9,1/11/2011,17,6587.175471,352,10,-691.02,2556.774,0,0,0,0,0,0,5575.440762,1196.156298,1123.561296,9760.912356
201101,9,1/11/2011,18,7060.362014,451,46,-692.17,2561.029,0,0,0,0,0,0,6935.584501,1309.282966,113.0805401,10226.80701
201101,9,1/11/2011,19,7514.409676,530,110,-1474.368,3089.152,0,0,0,0,0,0,4302.358997,1288.302202,345.357794,7550.802992
201101,9,1/11/2011,20,7501.263023,491,71,-1474.116,3088.624,0,0,0,0,0,0,5681.972991,-57.4761245,1743.637308,8982.642175
201101,9,1/11/2011,21,7400.291936,473,46,-1455.048,3048.672,0,0,0,0,0,0,4242.062363,1211.214184,847.2757009,7894.176248
201101,9,1/11/2011,22,6807.649649,381,46,-691.88,2559.956,0,0,0,0,0,0,5585.93422,2093.005382,217.1172242,9764.132827
201101,9,1/11/2011,23,6159.379534,411,56,-636.44,2354.828,0,0,0,0,0,0,9298.301394,3175.177727,713.3941504,14905.26127
201101,9,1/11/2011,24,5741.261676,493,63,-2449.261478,0,0,0,0,0,0,0,10405.94279,39.78975123,1357.807768,9354.278832
201101,9,1/11/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/12/2011,1,5202.379071,556,58,-1438.661372,0,0,0,0,0,0,0,-2467.907119,-437.4183172,-1909.439707,-6253.426515
201101,9,1/12/2011,2,4841.088497,480,50,-1401.716159,0,0,0,0,0,0,0,-7447.423012,3075.892974,-872.2755372,-6645.521735
201101,9,1/12/2011,3,4848.166428,440,35,-1399.831749,0,0,0,0,0,0,0,-6110.292196,30.44134397,-969.3362216,-8449.018822
201101,9,1/12/2011,4,4656.583202,360,25,-1377.14085,0,0,0,0,0,0,0,-5884.241743,220.9644589,-901.4509264,-7941.869061
201101,9,1/12/2011,5,4467.327018,330,25,-1261.538639,0,0,0,0,0,0,0,-8895.173423,9871.851383,-457.9823517,-742.8430308
201101,9,1/12/2011,6,4542.953626,330,25,-1279.016059,0,0,0,0,0,0,0,-6906.238991,3622.938179,-845.7924752,-5408.109347
201101,9,1/12/2011,7,5013.392857,435,80,-1426.144984,0,0,0,0,0,0,0,-506.965247,-4349.871467,-937.0759401,-7220.057638
201101,9,1/12/2011,8,5834.801125,402,25,-689.92,2552.704,0,0,0,0,0,0,11532.74428,-1102.356794,-1809.520313,10483.65118
201101,9,1/12/2011,9,6246.390985,375,15,-1451.667,3041.588,0,0,0,0,0,0,4889.806035,937.9059987,-1995.965071,5421.667963
201101,9,1/12/2011,10,6820.223179,483,40,-1473.234,3086.776,0,0,0,0,0,0,3382.826596,8455.48589,-2070.546476,11381.30801
201101,9,1/12/2011,11,6931.733942,472,88,-691.78,2559.586,0,0,0,0,0,0,4733.431183,1556.017517,-1620.427714,6536.826986
201101,9,1/12/2011,12,6979.90608,473,87,-692.91,2563.767,0,0,0,0,0,0,3990.352078,3005.702949,-2748.120947,6118.79108
201101,9,1/12/2011,13,7035.278244,385,25,-1455.153,3048.892,0,0,0,0,0,0,4248.875216,979.2957338,-2960.079892,3861.830058
201101,9,1/12/2011,14,7038.151692,325,5,-691.88,2559.956,0,0,0,0,0,0,3873.996938,331.8249429,-1825.953868,4247.944012
201101,9,1/12/2011,15,6809.642245,325,5,-690.91,2556.367,0,0,0,0,0,0,3305.32886,1113.91895,-758.8162978,5525.888513
201101,9,1/12/2011,16,6652.069917,355,25,-690.78,2555.886,0,0,0,0,0,0,3241.289426,790.1232802,-1472.151165,4424.367541
201101,9,1/12/2011,17,6729.256213,345,5,-690.91,2556.367,0,0,0,0,0,0,4853.932359,820.479845,-1621.963458,5917.905746
201101,9,1/12/2011,18,6964.794818,335,15,-691.88,2559.956,0,0,0,0,0,0,6752.705361,1231.94985,-2020.690485,7832.040726
201101,9,1/12/2011,19,7318.03694,472,91,-1493.793,3129.852,0,0,0,0,0,0,5338.536504,1039.464495,-2898.777894,5115.282105
201101,9,1/12/2011,20,7361.434742,385,15,-1453.914,3046.296,0,0,0,0,0,0,4822.687531,1249.926334,-2075.019499,5589.976365
201101,9,1/12/2011,21,7269.356181,335,15,-1452.738,3043.832,0,0,0,0,0,0,5366.880049,1698.776961,-2906.330328,5750.420682
201101,9,1/12/2011,22,6777.594469,335,15,-691.64,2559.068,0,0,0,0,0,0,9377.896281,911.7446804,-2231.595431,9925.473531
201101,9,1/12/2011,23,6133.896086,335,15,-691.02,2556.774,0,0,0,0,0,0,5971.908579,899.9857473,-2394.519122,6343.129205
201101,9,1/12/2011,24,5741.779917,383,25,-2447.336542,0,0,0,0,0,0,0,3358.948509,2046.953153,-2251.782678,706.7824423
201101,9,1/12/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/13/2011,1,5298.601987,500,78,-1450.240214,0,0,0,0,0,0,0,-2718.00517,718.0746306,1612.246972,-1837.923781
201101,9,1/13/2011,2,5167.645098,490,45,-327.8702548,0,0,0,0,0,0,0,-3129.894403,4680.124709,1789.755492,3012.115543
201101,9,1/13/2011,3,5130.242277,460,35,-326.9112278,0,0,0,0,0,0,0,-5232.642841,7015.78779,1441.898848,2898.13257
201101,9,1/13/2011,4,5110.837289,375,25,-317.7351938,0,0,0,0,0,0,0,-5309.98296,18012.8831,1415.785606,13800.95056
201101,9,1/13/2011,5,4994.882125,340,25,-314.3241656,0,0,0,0,0,0,0,-6103.441573,16043.28607,1054.716739,10680.23707
201101,9,1/13/2011,6,5040.362778,340,25,-313.9492872,0,0,0,0,0,0,0,-7550.177909,10154.67574,1108.835411,3399.383956
201101,9,1/13/2011,7,5473.171972,440,35,-328.8184986,0,0,0,0,0,0,0,-993.7976246,3480.253124,695.3840449,2853.021046
201101,9,1/13/2011,8,5923.20111,370,5,0,1376,0,0,0,0,0,0,1304.416369,5377.02335,1376.69362,9434.133339
201101,9,1/13/2011,9,6218.685451,325,5,0,1113,0,0,0,0,0,0,3860.851939,3468.247671,1667.460385,10109.55999
201101,9,1/13/2011,10,6729.160328,496,61,0,1451.583,0,0,0,0,0,0,4914.855269,496.7815187,1410.613243,8273.833031
201101,9,1/13/2011,11,6870.822571,365,35,0,2041.888,0,0,0,0,0,0,3111.47144,1391.171707,1612.135332,8156.666478
201101,9,1/13/2011,12,6924.097258,365,35,0,2013.408,0,0,0,0,0,0,2116.564159,624.2407621,2058.930949,6813.143871
201101,9,1/13/2011,13,6940.748532,365,35,0,1321.446,0,0,0,0,0,0,3836.602345,810.4283407,1915.32391,7883.800595
201101,9,1/13/2011,14,6867.567552,335,15,0,1999.04,0,0,0,0,0,0,-154.8508234,447.45489,2201.806757,4493.450824
201101,9,1/13/2011,15,6497.238301,325,5,0,1696,0,0,0,0,0,0,1960.318032,3233.809212,2005.69431,8895.821555
201101,9,1/13/2011,16,6368.012784,325,5,0,1972.16,0,0,0,0,0,0,4233.055584,946.0149916,2000.860997,9152.091572
201101,9,1/13/2011,17,6548.665953,335,5,0,1696,0,0,0,0,0,0,1788.987335,564.4287319,2484.785815,6534.201882
201101,9,1/13/2011,18,6947.625432,391,15,0,2014.016,0,0,0,0,0,0,4373.536174,886.2303086,2030.194848,9303.97733
201101,9,1/13/2011,19,7405.042286,516,45,0,1441.398,0,0,0,0,0,0,5369.902852,731.3159755,2627.120483,10169.73731
201101,9,1/13/2011,20,7503.97519,421,35,0,1320.417,0,0,0,0,0,0,2866.260002,1234.174061,2554.964218,7975.815282
201101,9,1/13/2011,21,7386.48066,391,15,0,1319.85,0,0,0,0,0,0,3739.967078,1469.766353,1993.734718,8523.318148
201101,9,1/13/2011,22,6801.974222,381,5,0,1999.04,0,0,0,0,0,0,2494.996702,739.2214271,1698.67781,6931.935939
201101,9,1/13/2011,23,6131.23257,381,5,0,1696,0,0,0,0,0,0,3556.214203,6857.662177,1511.856185,13621.73257
201101,9,1/13/2011,24,5744.511247,466,35,-339.1418202,0,0,0,0,0,0,0,914.0155214,2482.003192,2001.135245,5058.012138
201101,9,1/13/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/14/2011,1,5326.70244,556,55,-345.884882,0,0,0,0,0,0,0,-2595.763823,3045.364253,964.2545703,1067.970118
201101,9,1/14/2011,2,5223.451117,500,52,-328.5626573,0,0,0,0,0,0,0,-2597.812566,5826.638748,1122.997118,4023.260642
201101,9,1/14/2011,3,5295.706737,483,25,-328.4564192,0,0,0,0,0,0,0,-2230.593956,4220.120382,978.2741821,2639.344188
201101,9,1/14/2011,4,5144.706677,468,46,-326.687002,0,0,0,0,0,0,0,-3678.647595,6335.131498,1102.54403,3432.340931
201101,9,1/14/2011,5,4979.836183,340,5,-318.947504,0,0,0,0,0,0,0,-5548.333021,13341.72913,1167.119146,8641.567754
201101,9,1/14/2011,6,5057.83007,320,5,-317.6079983,0,0,0,0,0,0,0,-4448.762027,6582.094167,626.7525952,2442.476737
201101,9,1/14/2011,7,5507.02696,500,79,-339.125383,0,0,0,0,0,0,0,11451.25195,5199.745672,1988.955984,18300.82823
201101,9,1/14/2011,8,5972.011181,425,60,0,2008.768,0,0,0,0,0,0,988.6968019,4204.356909,2126.074641,9327.896352
201101,9,1/14/2011,9,6285.782706,490,99,0,1320.06,0,0,0,0,0,0,3414.104818,1040.149355,2467.746007,8242.06018
201101,9,1/14/2011,10,6738.372691,473,19,0,1338.939,0,0,0,0,0,0,3401.879336,1440.297091,2558.957777,8740.073205
201101,9,1/14/2011,11,6742.524335,470,19,0,2038.624,0,0,0,0,0,0,4037.203725,1129.290941,2155.524116,9360.642782
201101,9,1/14/2011,12,6711.398395,463,47,0,2038.624,0,0,0,0,0,0,3753.220066,842.0700514,3660.679161,10294.59328
201101,9,1/14/2011,13,6746.87424,463,47,0,1321.215,0,0,0,0,0,0,4058.131496,1585.843641,2761.873661,9727.063799
201101,9,1/14/2011,14,6636.283507,390,15,0,2012.288,0,0,0,0,0,0,3226.862582,590.1483841,2839.053603,8668.352569
201101,9,1/14/2011,15,6298.35963,406,15,0,2011.52,0,0,0,0,0,0,3589.178163,42.14687221,2338.800135,7981.645171
201101,9,1/14/2011,16,6170.180933,428,37,0,2212.064,0,0,0,0,0,0,2928.594716,1063.324832,1939.718757,8143.702306
201101,9,1/14/2011,17,6349.57165,435,45,0,2037.312,0,0,0,0,0,0,3590.565562,1060.570632,2243.820412,8932.268606
201101,9,1/14/2011,18,6754.588085,375,15,0,2013.408,0,0,0,0,0,0,4262.159036,353.9063443,1468.423623,8097.897003
201101,9,1/14/2011,19,7341.073941,500,37,0,1453.011,0,0,0,0,0,0,3737.964244,759.6901574,1687.284695,7637.950096
201101,9,1/14/2011,20,7390.980379,500,37,0,1453.137,0,0,0,0,0,0,3660.523483,75.76565942,2054.2387,7243.664843
201101,9,1/14/2011,21,7237.5815,473,53,0,1450.512,0,0,0,0,0,0,4019.784315,1716.648735,1767.294521,8954.239571
201101,9,1/14/2011,22,6682.405446,466,45,0,2012.608,0,0,0,0,0,0,4662.179254,2185.901547,1631.393719,10492.08252
201101,9,1/14/2011,23,6060.578115,500,118,0,2011.2,0,0,0,0,0,0,3794.697972,-1621.37604,2248.587272,6433.109204
201101,9,1/14/2011,24,5683.678765,500,115,-344.7478882,0,0,0,0,0,0,0,3632.604467,705.9500764,1905.84288,5899.649535
201101,9,1/14/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/15/2011,1,5400.107832,500,40,-333.20462,0,0,0,0,0,0,0,5671.806834,324.9357343,2602.597459,8266.135407
201101,9,1/15/2011,2,5307.214908,500,63,-328.6874697,0,0,0,0,0,0,0,860.5909184,797.6406868,1227.799085,2557.34322
201101,9,1/15/2011,3,5397.506992,500,55,-328.6949796,0,0,0,0,0,0,0,136.0616533,872.4431493,1346.619165,2026.428988
201101,9,1/15/2011,4,5155.907002,500,45,-327.7017847,0,0,0,0,0,0,0,-3177.708301,2501.969984,1094.432878,90.99277685
201101,9,1/15/2011,5,5012.989062,505,70,-321.6766202,0,0,0,0,0,0,0,-1459.536292,1622.702289,1325.191788,1166.681165
201101,9,1/15/2011,6,5010.382061,505,70,-320.140226,0,0,0,0,0,0,0,-694.328709,540.6357691,1168.251398,694.4182325
201101,9,1/15/2011,7,5127.657296,500,33,-325.492982,0,0,0,0,0,0,0,-626.1305716,2092.698563,1486.05889,2627.133899
201101,9,1/15/2011,8,5371.128774,500,75,0,1171.456,0,0,0,0,0,0,3625.141708,1023.525065,2280.517816,8100.640589
201101,9,1/15/2011,9,5452.179135,500,64,0,769.734,0,0,0,0,0,0,3439.602768,692.5943276,2461.797691,7363.728786
201101,9,1/15/2011,10,5904.390964,500,48,0,1286.67,0,0,0,0,0,0,4472.850835,275.2606795,2444.729632,8479.511146
201101,9,1/15/2011,11,6142.835403,500,48,0,2012.32,0,0,0,0,0,0,3847.131061,-550.9557927,2507.5125,7816.007769
201101,9,1/15/2011,12,6197.499401,500,48,0,1964.48,0,0,0,0,0,0,3589.193927,-690.4762014,2324.559419,7187.757145
201101,9,1/15/2011,13,6237.739346,470,20,0,1289.19,0,0,0,0,0,0,2941.257486,1472.396359,2030.186329,7733.030174
201101,9,1/15/2011,14,6211.453261,500,38,0,1964.48,0,0,0,0,0,0,3120.45135,-1004.917693,2879.824659,6959.838315
201101,9,1/15/2011,15,5890.247062,450,20,0,2010.816,0,0,0,0,0,0,5889.177606,1958.272932,2551.069785,12409.33632
201101,9,1/15/2011,16,5784.992303,450,20,0,2009.152,0,0,0,0,0,0,4649.985496,1873.275377,1942.908785,10475.32166
201101,9,1/15/2011,17,5969.817891,450,20,0,2010.752,0,0,0,0,0,0,3564.280364,1243.139794,2163.526859,8981.699017
201101,9,1/15/2011,18,6366.216921,490,48,0,2025.408,0,0,0,0,0,0,4534.584118,-344.0410807,1600.61191,7816.562947
201101,9,1/15/2011,19,7052.031476,485,48,0,1322.055,0,0,0,0,0,0,5523.952206,1374.510769,1983.682991,10204.20097
201101,9,1/15/2011,20,7091.316495,500,63,0,1452.486,0,0,0,0,0,0,3243.23658,523.1301143,1868.389224,7087.241918
201101,9,1/15/2011,21,6904.120835,500,63,0,1321.383,0,0,0,0,0,0,4923.938733,489.0630707,1657.850005,8392.234809
201101,9,1/15/2011,22,6462.21882,500,48,0,2011.52,0,0,0,0,0,0,3209.663718,-1031.77568,2676.433632,6865.84167
201101,9,1/15/2011,23,5893.659064,500,68,0,2009.568,0,0,0,0,0,0,4643.523183,327.9353246,2792.35153,9773.378038
201101,9,1/15/2011,24,5642.493452,460,35,-333.5996145,0,0,0,0,0,0,0,-1357.001053,199.7996948,1986.552877,495.7519045
201101,9,1/15/2011,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201101,9,1/16/2011,1,5138.823043,500,43,-328.206102,0,0,0,0,0,0,0,-1039.9362,-219.2226413,2489.391469,902.0265258
201101,9,1/16/2011,2,4703.591138,500,79,-322.2843542,0,0,0,0,0,0,0,-3416.950836,120.3296639,2583.462882,-1035.442644
201101,9,1/16/2011,3,4680.003273,410,24,-318.0459921,0,0,0,0,0,0,0,-4022.361763,2564.07693,2358.94786,582.6170347
201101,9,1/16/2011,4,4430.899704,410,24,-313.2257631,0,0,0,0,0,0,0,-7851.834292,6870.266045,1711.700416,416.9064053
201101,9,1/16/2011,5,4280.391366,410,24,-297.9587378,0,0,0,0,0,0,0,-7284.010571,5150.183322,1472.760506,-959.0254808
201101,9,1/16/2011,6,4234.946449,410,24,-288.999028,0,0,0,0,0,0,0,-6572.674444,5005.037286,1308.916858,-547.7193281
201101,9,1/16/2011,7,4229.939039,410,24,-293.0514089,0,0,0,0,0,0,0,-6059.688884,5830.889906,1221.444063,699.5936759
201101,9,1/16/2011,8,4314.960236,410,24,-293.0756045,0,0,0,0,0,0,0,-6827.218209,3004.21892,1234.119322,-2881.955572
201101,9,1/16/2011,9,4602.263062,500,79,-316.1111857,0,0,0,0,0,0,0,-1794.726793,189.5345907,1293.022135,-628.2812529
