MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€)
201401,11,17/1/2014,10,"6,304,844,092",0,0,0,"7,200,323,178","2,637,689,682","-7,801,303,127","0,21","0,262569868",0,0,"4,463,068,356",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,430,104,421","1,423,447,272"
201401,11,17/1/2014,11,"6,336,982,863",0,0,0,"-5,440,426,458","3,509,660,769","-6,852,016,125","0,21","0,250885357",0,0,"4,508,685,064",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,444,721,418","1,347,380,746"
201401,11,17/1/2014,12,"631,487,256",0,0,0,"-5,326,117,699","7,705,298,738","-4,123,496,813","0,21","0,240007115",0,0,"4,477,277,538",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"143,465,748","1,231,118,676"
201401,11,17/1/2014,13,"6,295,385,148",0,0,0,"-5,214,911,085","1,277,744,997","6,381,665,993","0,21","0,239925097",0,0,"4,449,686,822",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,425,816,566","1,236,529,239"
201401,11,17/1/2014,14,"6,198,825,818",0,0,0,"-1,665,986,034","4,396,754,788","-4,347,865,421","0,21","0,239929731",0,0,"4,314,234,045",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,382,413,328","1,231,877,522"
201401,11,17/1/2014,15,"5,963,832,837",52,0,0,"2,266,942,264","6,160,247,573","-1,294,817,038","0,07","0,258769755",0,0,"40,632,763",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,301,998,746","1,347,470,855"
201401,11,17/1/2014,16,"6,073,217,638",0,0,0,"1,518,807,133","1,361,275,567","-706,645,496","0,21","2,160,064,037",0,0,"4,141,164,902",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"132,695,665","1,634,226,775"
201401,11,17/1/2014,17,"5,966,600,167",0,0,0,"2,064,037,854","3,094,040,083","-1,378,138,615","0,21","0,327795741",0,0,"3,997,041,957",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,280,775,224","18,467,744"
201401,11,17/1/2014,18,"6,295,809,128",0,0,0,"1,675,828,017","6,417,333,835","-1,726,150,201","0,07","0,335741712",0,0,"4,450,286,194",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,426,008,623","2,082,311,334"
201401,11,17/1/2014,19,"7,106,028,582",0,0,0,"1,347,514,631","2,383,618,481","-437,072,977","0,77","0,335664328",0,0,"5,669,421,353",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,816,657,038","2,169,393,266"
201401,11,17/1/2014,20,"71,704,845",0,0,0,"128,018,639","3,251,963,436","-1,139,151,469","0,77","0,335741712",0,0,"5,772,737,877",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,849,762,831","1,996,811,561"
201401,11,17/1/2014,21,"7,128,912,698",0,0,0,"1,011,599,308","2,055,193,644","-1,373,207,023","0,77","0,325547358",0,0,"5,705,995,539",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,828,376,533","2,153,256,575"
201401,11,17/1/2014,22,"6,637,847,606",0,0,0,"9,053,812,947","6,171,127,369","-1,756,991,221","0,07","0,323693839",0,0,"4,946,971,293",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,585,161,811","2,009,607,248"
201401,11,17/1/2014,23,"607,828,756",0,0,0,"2,972,375,335","2,169,342,241","-681,194,028","0,07","0,344343745",0,0,"4,148,081,877",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,329,173,062","1,755,590,639"
201401,11,17/1/2014,24,"5,703,360,464",0,0,0,"-2,839,936,763","-9,121,414,574","-1,440,321,092","0,07","0,283679001",0,0,"365,213,209",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"117,025,549","1,578,466,208"
201401,11,17/1/2014,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201401,11,18/1/2014,1,"5,266,645,446",0,0,0,"378,327,852","6,706,726,242","-3,695,800,219","0,07","0,176639898",0,0,"3,301,522,958",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,570,235,283","1,194,880,091"
201401,11,18/1/2014,2,"4,825,645,789",0,0,0,"-5,376,430,049","9,514,391,133","-2,653,979,488","0,07","0,177429945",0,0,"2,771,769,034",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,318,279,348","104,877,371"
201401,11,18/1/2014,3,"486,695,732",0,0,0,"1,575,860,652","3,363,391,737","-459,175,787","0,07","0,177429945",0,0,"2,819,429,455",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,340,947,091","106,516,994"
201401,11,18/1/2014,4,"4,805,690,558",0,0,0,"-5,195,000,266","1,000,625,427","-4,018,192,675","0,07","0,177429945",0,0,"2,748,892,539",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,307,399,072","9,850,351,714"
201401,11,18/1/2014,5,"473,593,347",0,0,0,"-4,428,514,974","1,416,481,889","-3,550,249,342","0,07","0,177429945",0,0,"2,669,668,533",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,269,719,392","9,716,342,852"
201401,11,18/1/2014,6,"4,697,644,289",0,0,0,"-3,058,027,254","151,726,625","-4,334,432,459","0,06","0,177429945",0,0,"2,626,675,443",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,249,271,475","9,760,485,744"
201401,11,18/1/2014,7,"4,737,168,965",0,0,0,"-7,333,427,401","1,259,213,422","-4,340,704,907","0,06","0,177429945",0,0,"2,671,061,624",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,270,381,959","9,900,390,878"
201401,11,18/1/2014,8,"4,912,058,221",0,0,0,"-1,719,658,538","118,883,548","2,763,582,348","0,07","7,970,531,647",0,0,"2,871,925,491",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,365,914,698","1,096,478,166"
201401,11,18/1/2014,9,"5,246,298,351",42,0,0,"2,375,812,953","1,906,434,259","1,156,176,698","0,07","7,846,175,073",0,0,"3,328,726,049",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,583,173,328","9,039,010,846"
201401,11,18/1/2014,10,"580,262,384",40,0,0,"5,156,518,544","3,710,947,755","1,354,513,458","0,07","7,846,175,073",0,0,"4,063,142,088",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,932,468,484","9,351,242,679"
201401,11,18/1/2014,11,"6,125,533,906",37,0,0,"-9,058,128,549","2,483,417,735","6,669,680,486","0,21","7,846,175,073",0,0,"4,520,274,414",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,149,884,905","9,315,228,535"
201401,11,18/1/2014,12,"6,259,804,911",37,0,0,"3,809,114,062","-1,684,197,792","8,871,190,261","0,21","7,846,175,073",0,0,"4,719,398,315",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"22,445,901","9,557,701,481"
201401,11,18/1/2014,13,"6,371,011,496",5,0,0,"3,021,396,442","-148,402,941","1,728,096,924","0,21","8,728,821,945",0,0,"4,838,874,291",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,301,413,995","1,102,340,363"
201401,11,18/1/2014,14,"6,428,953,584",5,0,0,"3,580,946,032","9,529,308,375","5,360,322,209","0,21","1,207,787,434",0,0,"4,927,220,567",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,343,432,312","1,024,861,224"
201401,11,18/1/2014,15,"6,199,228,372",0,0,0,"3,174,917,899","2,584,811,422","2,136,992,871","0,21","1,209,860,528",0,0,"4,574,266,128",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,175,563,871","9,428,972,852"
201401,11,18/1/2014,16,"6,344,131,783",0,0,0,"5,878,207,527","1,644,249,331","-5,792,057,033","0,21","1,290,362,789",0,0,"4,790,607,042",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,278,457,638","1,181,700,477"
201401,11,18/1/2014,17,"6,393,116,324",0,0,0,"9,293,298,947","233,481,434","-276,744,785","0,07","1,525,931,114",0,0,"4,864,871,464",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,313,778,494","1,206,767,639"
201401,11,18/1/2014,18,"6,532,240,809",0,0,0,"1,207,873,128","5,929,226,806","-2,406,254,152","0,07","0,25306918",0,0,"5,078,910,151",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,415,577,301","1,572,048,989"
201401,11,18/1/2014,19,"7,049,062,103",0,0,0,"6,203,263,119","2,111,767,709","105,242,989","0,07","0,294900227",0,0,"5,914,374,632",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,812,932,044","1,531,283,375"
201401,11,18/1/2014,20,"7,052,434,033",0,0,0,"7,272,480,086","39,725,768","1,386,515,151","0,07","0,272336312",0,0,"5,920,034,287",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,815,623,828","1,525,091,789"
201401,11,18/1/2014,21,"6,858,497,255",0,0,0,"6,349,150,389","3,196,246,392","4,255,986,996","0,07","0,271663619",0,0,"5,598,917,849",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,662,897,839","1,568,410,158"
201401,11,18/1/2014,22,"6,437,726,913",0,0,0,"9,192,664,104","8,653,946,074","-459,079,605","0,07","1,830,101,787",0,0,"4,933,001,608",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,346,181,829","1,610,132,991"
201401,11,18/1/2014,23,"5,930,661,552",0,0,0,"3,362,962,343","1,400,971,659","-2,728,659,993","0,07","1,830,101,787",0,0,"4,186,512,943",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,991,144,819","1,471,805,778"
201401,11,18/1/2014,24,"5,569,333,753",0,0,0,"-4,836,245,739","5,193,247,486","-1,124,448,785","0,07","0,189744716",0,0,"3,691,923,097",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"175,591,325","1,302,391,714"
201401,11,18/1/2014,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201401,11,19/1/2014,1,"5,076,088,468",0,0,0,"-5,702,419,082","1,366,383,922","-5,060,755,632","0,28","1,068,234,457",0,0,"3,466,096,902",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,353,524,909","9,890,150,621"
201401,11,19/1/2014,2,"4,650,294,437",0,0,0,"8,163,577,048","1,294,645,358","-3,911,263,776","0,24","1,076,025,055",0,0,"2,908,996,764",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,135,975,044","817,327,163"
201401,11,19/1/2014,3,"4,579,121,108",0,0,0,"-5,291,623,894","1,754,324,607","-3,243,370,546","0,14","1,078,905,886",0,0,"2,820,633,079",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,101,468,667","7,457,443,498"
201401,11,19/1/2014,4,"4,480,233,938",0,0,0,"-8,497,394,321","741,512,375","-5,291,918,682","0,092","1,078,905,886",0,0,"2,700,124,057",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,054,409,404","7,426,896,148"
201401,11,19/1/2014,5,"445,935,616",0,0,0,"-1,650,381,365","2,274,650,087","1,169,120,582","0,14","1,078,905,886",0,0,"267,501,767",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,044,605,258","7,297,794,069"
201401,11,19/1/2014,6,"4,392,996,928",0,0,0,"-2,101,867,366","2,327,562,074","1,437,312,105","0,14","1,078,905,886",0,0,"2,595,996,689",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,013,747,244","7,113,865,626"
201401,11,19/1/2014,7,"4,340,459,719",0,0,0,"-126,719,948","2,881,012,758","-1,845,712,911","0,14","1,078,905,886",0,0,"2,534,275,328",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"9,896,448,024","6,824,274,144"
201401,11,19/1/2014,8,"4,375,556,771",0,0,0,"-7,202,326,526","1,207,829,337","-5,151,186,102","0,14","1,078,905,886",0,0,"2,575,425,439",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,005,714,088","6,767,470,665"
201401,11,19/1/2014,9,"4,665,504,378",0,0,0,"2,399,553,537","618,282,924","-5,566,266,275","0,07","1,078,905,886",0,0,"2,928,057,073",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,143,418,172","6,774,151,404"
201401,11,19/1/2014,10,"5,134,593,659",0,0,0,"246,272,558","7,395,801,246","-4,252,794,073","0,07","1,078,905,886",0,0,"3,546,455,341",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,384,905,206","6,762,926,912"
201401,11,19/1/2014,11,"5,559,756,618",0,0,0,"6,236,293,084","1,531,819,743","-5,929,133,209","0,07","1,078,905,886",0,0,"4,158,090,104",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,623,751,064","6,775,862,728"
201401,11,19/1/2014,12,"5,955,565,124",0,0,0,"-279,839,782","1,753,319,774","-5,311,813,145","0,07","1,111,828,589",0,0,"4,771,207,353",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,863,175,838","6,771,439,501"
201401,11,19/1/2014,13,"6,004,784,487",0,0,0,"3,345,996,141","1,453,713,254","1,247,459,323","0,07","1,099,488,745",0,0,"4,850,395,869",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,894,099,275","6,403,246,227"
201401,11,19/1/2014,14,"5,833,067,945",0,0,0,"312,915,645","677,042,948","1,161,353,279","0,07","1,078,905,886",0,0,"4,576,952,503",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,787,318,531","6,123,147,777"
201401,11,19/1/2014,15,"5,440,556,008",0,0,0,"-9,453,665,988","1,566,152,815","-308,194,517","0,07","1,078,905,886",0,0,"3,981,703,401",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"155,487,134","6,126,686,064"
201401,11,19/1/2014,16,"5,525,770,882",4,0,0,"-7,648,300,297","4,314,138,932","-6,010,727,385","0,07","1,078,905,886",0,0,"4,113,358,952",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,606,283,367","7,830,543,692"
201401,11,19/1/2014,17,"549,164,164",3,0,0,"1,706,879,161","4,292,172,608","-4,437,168,923","0,21","1,062,548,198",0,0,"4,061,262,689",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,585,939,565","1,155,063,478"
201401,11,19/1/2014,18,"570,272,562",0,0,0,"-9,342,135,522","5,164,070,695","-1,248,890,436","0,07","1,994,287,648",0,0,"4,374,690,049",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,708,334,221","1,396,770,449"
201401,11,19/1/2014,19,"642,951,994",0,0,0,"1,971,855,653","5,449,208,951","-2,445,084,006","0,046","0,281176053",0,0,"5,560,827,589",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,171,525,746","1,505,650,915"
201401,11,19/1/2014,20,"6,530,501,024",0,0,0,"-43,973,035","3,385,297,634","-1,524,914,151","0,07","0,32717982",0,0,"5,736,874,363",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,240,272,725","1,414,601,707"
201401,11,19/1/2014,21,"6,529,914,736",0,0,0,"1,116,979,197","2,547,791,406","-1,862,404,718","0,07","0,322594214",0,0,"5,735,844,331",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,239,870,494","1,249,139,324"
201401,11,19/1/2014,22,"6,292,904,158",0,0,0,"9,878,535,416","2,536,757,461","-2,025,718,852","0,07","0,311172676",0,0,"5,327,022,976",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"2,080,224,095","116,449,058"
201401,11,19/1/2014,23,"5,799,998,458",14,0,0,"1,000,551,261","4,538,443,249","-1,390,006,704","0,07","0,285082004",0,0,"454,707,544",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,775,651,417","9,930,188,568"
201401,11,19/1/2014,24,"5,407,332,915",14,0,0,"813,180,184","4,662,901,673","-3,806,927,643","0,042","0,275488074",0,0,"3,953,616,039",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,543,903,111","9,776,019,313"
201401,11,19/1/2014,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201401,11,20/1/2014,1,"4,860,072,953",17,0,0,"1,158,158,099","6,122,433,384","-2,151,084,883","0,07","1,343,124,031",0,0,"1,202,820,448",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,890,426,341","7,601,497,181"
201401,11,20/1/2014,2,"4,560,393,788",0,0,0,"-3,854,751,302","1,037,963,065","4,082,656,862","0,14","117,476,416",0,0,"1,051,688,171",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,773,359,888","5,130,206,111"
201401,11,20/1/2014,3,"4,627,097,776",0,0,0,"-169,030,504","3,743,332,524","3,566,669,172","0,14","1,145,270,965",0,0,"1,082,678,848",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,002,421,778","4,670,877,539"
201401,11,20/1/2014,4,"4,600,541,524",0,0,0,"-1,654,183,866","4,818,060,816","78,764,782","0,14","1,145,270,965",0,0,"1,070,286,896",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,910,828,948","4,759,534,763"
201401,11,20/1/2014,5,"4,518,849,279",0,0,0,"-2,471,920,684","8,647,225,428","9,660,026,823","0,14","1,145,270,965",0,0,"1,032,614,005",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"763,237,669","4,040,046,353"
201401,11,20/1/2014,6,"4,631,909,014",0,0,0,"1,185,921,086","4,959,289,704","8,351,118,057","0,14","1,145,270,965",0,0,"1,084,931,548",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,019,072,203","4,640,054,235"
201401,11,20/1/2014,7,"4,757,307,278",0,0,0,"-5,272,806,935","2,943,908,594","4,227,306,613","0,14","1,145,270,965",0,0,"1,144,470,772",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"8,459,145,434","4,117,355,032"
201401,11,20/1/2014,8,"5,439,911,616",0,0,0,"8,863,635,399","1,239,281,488","948,842,939","0,28","1,171,354,846",0,0,"1,496,463,008",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,106,083,137","612,786,554"
201401,11,20/1/2014,9,"5,757,779,767",0,0,0,"-3,023,935,788","9,531,196,462","5,193,437,804","0,21","1,488,030,395",0,0,"1,676,456,917",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,239,122,328","5,964,123,159"
201401,11,20/1/2014,10,"615,862,147",0,0,0,"1,975,801,725","1,972,522,529","1,425,840,185","0,21","159,050,098",0,0,"1,918,003,175",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,417,656,807","6,231,160,626"
201401,11,20/1/2014,11,"6,272,046,926",60,0,0,"7,259,465,099","1,173,294,575","2,156,463,854","0,21","1,584,096,269",0,0,"2,027,545,214",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,498,622,793","5,385,791,437"
201401,11,20/1/2014,12,"6,259,223,667",60,0,0,"-3,925,403,603","4,281,485,855","1,279,610,005","0,21","1,366,346,875",0,0,"2,019,341,419",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,492,559,108","5,379,542,162"
201401,11,20/1/2014,13,"6,266,182,307",0,0,0,"-8,593,394,606","8,567,478,409","1,947,206,622","0,21","1,334,324,997",0,0,"1,985,584,392",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,467,608,222","538,065,958"
201401,11,20/1/2014,14,"619,479,507",0,0,0,"-6,813,403,973","6,645,587,357","1,234,867,821","0,21","1,334,324,997",0,0,"1,940,600,713",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,434,359,362","5,388,428,195"
201401,11,20/1/2014,15,"5,942,820,963",0,0,0,"-9,613,180,322","1,006,598,769","1,262,835,624","0,21","1,334,324,997",0,0,"1,785,942,991",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,320,046,948","5,421,789,719"
201401,11,20/1/2014,16,"5,977,917,189",0,0,0,"-1,246,459,905","4,841,487,099","1,172,265,073","0,07","0,148258333",0,0,"180,709,959",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"133,568,446","7,321,891,993"
201401,11,20/1/2014,17,"5,842,834,679",0,0,0,"-1,141,189,062","3,205,032,568","4,618,366,976","0,35","1,854,426,146",0,0,"1,726,352,568",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,276,001,782","1,009,500,396"
201401,11,20/1/2014,18,"5,978,063,709",0,0,0,"103,838,239","1,217,070,029","-6,328,285,454","0,07","0,234653388",0,0,"1,807,188,177",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,335,749,937","1,247,161,879"
201401,11,20/1/2014,19,"6,805,254,716",0,0,0,"9,175,986,714","954,460,819","1,874,912,352","0,495","2,389,739,933",0,0,"2,341,914,679",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,730,983,207","1,388,589,959"
201401,11,20/1/2014,20,"6,912,424,469",0,0,0,"8,948,317,241","6,892,744,523","-2,938,553,168","0,495","2,919,974,061",0,0,"2,416,256,838",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,785,931,848","1,331,770,014"
201401,11,20/1/2014,21,"6,929,864,305",0,0,0,"1,501,489,675","8,408,062,815","5,500,090,743","0,77","3,322,651,497",0,0,"2,428,464,503",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,794,954,919","1,407,584,497"
201401,11,20/1/2014,22,"650,111,795",0,0,0,"152,300,901","5,191,302,028","-7,612,769,859","0,77","3,322,651,497",0,0,"2,137,265,077",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,579,720,213","1,386,075,109"
201401,11,20/1/2014,23,"5,913,720,889",0,0,0,"1,238,522,374","1,667,459,439","3,732,394,321","0,07","0,351583718",0,0,"1,768,495,442",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,307,150,913","1,250,338,747"
201401,11,20/1/2014,24,"5,441,858,997",0,0,0,"-5,972,683,043","1,230,106,083","-6,522,253,281","0,007","0,26116693",0,0,"1,497,534,608",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"1,106,875,191","1,145,129,446"
201401,11,20/1/2014,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201401,11,21/1/2014,1,"4,903,971,285",0,0,0,"2,711,026,349","-2,912,553,163","5,405,949,789","0,196","1,137,388,325",0,0,"2,959,289,344",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"6,147,793,795","7,397,003,511"
201401,11,21/1/2014,2,"4,575,882,282",0,0,0,"-1,620,206,951","6,359,088,018","2,178,821,769","0,07","1,119,142,615",0,0,"257,656,605",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,352,702,943","5,410,896,889"
201401,11,21/1/2014,3,"4,596,494,138",0,0,0,"-3,990,188,363","3,676,733,425","1,137,495,786","0,07","1,102,923,157",0,0,"2,599,830,381",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,401,033,568","5,348,203,603"
201401,11,21/1/2014,4,"4,636,310,008",0,0,0,"-2,684,176,832","-4,715,699,359","2,366,702,893","0,07","1,151,581,532",0,0,"2,645,066,093",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,495,008,775","5,502,830,106"
201401,11,21/1/2014,5,"4,554,209,328",0,0,0,"-3,212,805,837","1,377,455,743","3,849,299,547","0,046","1,119,142,615",0,0,"2,552,216,841",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,302,118,529","5,325,826,717"
201401,11,21/1/2014,6,"4,588,199,742",0,0,0,"-3,240,223,179","2,388,965,268","1,965,930,269","0,046","1,102,923,157",0,0,"2,590,456,034",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,381,558,773","5,913,323,378"
201401,11,21/1/2014,7,"4,810,012,079",0,0,0,"1,005,062,964","4,219,454,305","1,889,785,388","0,046","1,473,343,715",0,0,"2,846,976,794",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"5,914,469,401","8,520,377,337"
201401,11,21/1/2014,8,"5,548,157,322",0,0,0,"1,907,518,382","9,756,779,003","1,043,449,283","0,07","0,257024255",0,0,"3,787,818,213",0,0,0,0,0,0,0,0,0,0,0,0,"1,416,794,355",0,"7,869,026,176","1,194,015,682"
