MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€),RES FLOOR (€)
201501,11,3/1/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501,11,4/1/2015,1,"5,780,250,024,112",0,0,0,"4,983,222,387,577","-9,297,848,689,558","2,450,270,215,921",",36",",1857237886931991460811222933821286977737",0,0,"7,123,541,516,849,380,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,789,499,287,807,290,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,2,"5,288,903,102,284",0,0,0,"3,479,400,005,066","-67,077,940,254","3,052,220,058,931",",36",",1733559779635287326275432405350063172569",0,0,"5,963,949,154,052,470,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,176,064,391,634,770,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,3,"5,233,590,802,723",0,0,0,"767,132,102,553","-676,135,653,705","2,997,852,523,787",",18",",2025107794550811341245116439472616089893",0,0,"5,839,857,347,111,760,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,388,097,986,319,280,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,4,"5,049,611,922,711",0,0,0,"-395,069,847,336","3,057,531,333,147","2,357,059,583,639",",036",",2042303839914002480133252129759397723854",0,0,"5,436,491,540,908,250,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"462,476,778,734,951,000,000,000,000,000,000,000,000","2,856,476"
201501,11,4/1/2015,5,"4,859,442,727,516",0,0,0,"487,385,152,924","4,940,443,478,517","210,515,869,891",",036",",2020540714914002480133252129759397723854",0,0,"5,034,723,762,530,460,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,582,857,443,946,420,000,000,000,000,000,000,000,000","21,954,636"
201501,11,4/1/2015,6,"4,862,041,783,929",19,0,0,"-1,090,480,417,164","1,730,585,274,335","1,915,329,751,027",",036",",1901009464914002480133252129759397723854",0,0,"5,079,579,505,059,120,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,812,841,186,629,790,000,000,000,000,000,000,000,000","29,724,626"
201501,11,4/1/2015,7,"4,892,683,023,851",20,0,0,"2,344,608,384,537","-933,853,336,722","2,044,710,939,866",",036",",1900875871164002480133252129759397723854",0,0,"5,145,649,473,883,740,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,074,323,633,367,390,000,000,000,000,000,000,000,000","32,728,766"
201501,11,4/1/2015,8,"4,927,073,145,232",0,0,0,"-1,874,527,801,275","320,381,362,756","1,612,279,143,766",",036",",1951167589914002480133252129759397723854",0,0,"5,175,838,666,982,590,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,009,390,305,776,590,000,000,000,000,000,000,000,000","13,636,496"
201501,11,4/1/2015,9,"5,135,975,804,028",0,0,0,"-290,642,927,203","5,263,239,904","2,387,216,891,248",",036",",1937456652414002480133252129759397723854",0,0,"5,624,043,220,142,750,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,270,813,821,538,680,000,000,000,000,000,000,000,000","6,965,719"
201501,11,4/1/2015,10,"5,692,509,467,123",0,0,0,"1,138,221,158,687","122,516,749,215","2,074,720,470,774",",18",",1758746304794068225677450599120946853239",0,0,"6,908,921,122,860,390,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,810,044,153,301,060,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,11,"6,284,795,730,096",0,0,0,"4,717,717,918,082","1,924,108,704,312","1,113,432,220,165",",06",",1373325892857142857142857142857142857143",0,0,"8,421,414,520,490,950,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,871,417,946,156,640,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,12,"6,714,540,534,289",0,0,0,"4,406,573,438,724","2,820,651,730,918","1,919,583,158,497",",18",",1471763392857142857142857142857142857143",0,0,"9,612,476,945,873,990,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,276,251,269,405,870,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,13,"6,898,730,351,405",0,0,0,"3,555,633,008,826","2,563,158,907,921","2,578,282,712,804",",06",",1975457165649787574385653383033834007176",0,0,"101,470,792,356,099,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,192,173,163,860,830,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,14,"6,743,978,669,617",0,0,0,"-4,081,851,126,511","251,361,565,925","2,457,261,044,743",",24","293,034,413,019,836,000,000,000,000,000,000,000,000",0,0,"969,694,846,165,512,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,430,937,413,516,200,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,15,"6,304,963,693,206",0,0,0,"436,344,426,917","16,751,088,225,465","1,808,418,651,046",",048","320,048,631,029,314,000,000,000,000,000,000,000,000",0,0,"8,475,550,024,061,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,126,023,713,277,720,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,16,"6,403,482,525,734",0,0,0,"2,757,357,994,512","3,429,725,022,093","1,012,585,382,735",",084",",8707131700301281888563517273539788628761",0,0,"8,742,490,495,701,520,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"106,946,376,595,075,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,17,"6,430,242,571,882",0,0,0,"4,460,987,640,029","2,484,719,673,499","21,877,547,239",",168",",4658460170794158909402747096271709821151",0,0,"8,815,712,616,191,310,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"133,851,385,236,078,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,18,"6,638,737,190,602",0,0,0,"3,426,268,106,887","5,248,145,899,272","247,276,194,663",",18",",2222400209723526289657061653568921533378",0,0,"939,666,327,304,952,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"141,379,791,939,067,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,19,"7,215,608,904,796",3,0,0,"2,031,879,824,241","3,020,448,629,212","1,950,200,182,026",",36",",2333060447056859622990394986902254866711",0,0,"111,098,894,435,953,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"166,193,186,858,490,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,20,"7,234,767,524,392",0,0,0,"2,427,591,914,046","2,653,091,503,008","2,829,592,509,567",",36",",3586182953705795793203160944349063377351",0,0,"111,596,833,595,691,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"140,662,864,187,692,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,21,"7,215,756,463,826",0,0,0,"3,816,650,749,418","206,719,991,342","2,130,389,847,675",",36",",2189216697056859622990394986902254866711",0,0,"111,011,110,091,322,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"148,055,476,371,329,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,22,"6,997,374,835,727",0,0,0,"307,445,704,043","1,484,826,518,744","58,197,258,396",",18",",3340519084276126762470300424254500729591",0,0,"104,393,387,181,819,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"160,375,649,743,746,000,000,000,000,000,000,000,000",0
201501,11,4/1/2015,23,"6,543,388,515,256",0,0,0,"2,954,795,368,771","3,146,085,639,286","773,529,150,166",",06",",6561282182830080440352892900769605633712",0,0,"912,868,300,075,852,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"136,517,070,513,852,000,000,000,000,000,000,000,000","2,765,191"
201501,11,4/1/2015,24,"6,183,586,132,268",0,0,0,"-146,718,976,778","4,812,552,630,743","651,667,006,077",",032",",5667616337417117308213987919401057149753",0,0,"8,152,363,585,747,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"110,348,650,487,772,000,000,000,000,000,000,000,000","5,106,006"
201501,11,4/1/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501,11,5/1/2015,1,"554,545,526,695",0,0,0,"86,157,927,574","1,682,421,887,003","1,245,548,060,162",",18",",167011103465385788350106739859713327234",0,0,"4,975,450,331,560,070,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,810,239,565,013,310,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,2,"500,699,583,076",0,0,0,"-3,515,486,841,648","7,150,016,316,352","1,626,523,338,726",",024",",0208549147987191216834400731930466605673",0,0,"4,056,135,381,402,270,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,784,311,965,462,880,000,000,000,000,000,000,000,000","2,680,287"
201501,11,5/1/2015,3,"5,013,475,908,797",0,0,0,"2,417,625,418,345","-1,230,311,006,483","2,447,039,067,623",",024",",0208549147987191216834400731930466605673",0,0,"4,066,641,115,050,290,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,532,369,573,120,580,000,000,000,000,000,000,000,000","12,051,545"
201501,11,5/1/2015,4,"4,903,431,749,363",0,0,0,"3,717,909,443,105","-1,259,619,283,417","1,430,179,146,897",",024",",0208549147987191216834400731930466605673",0,0,"3,890,077,484,968,460,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,531,490,601,046,060,000,000,000,000,000,000,000,000","15,973,553"
201501,11,5/1/2015,5,"4,764,304,897,245",0,0,0,"4,150,681,890,857","-885,890,233,522","1,143,209,951,503",",024",",0208549147987191216834400731930466605673",0,0,"3,672,460,016,998,410,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,533,380,318,755,720,000,000,000,000,000,000,000,000","23730,03"
201501,11,5/1/2015,6,"4,743,826,100,655",0,0,0,"-771,239,981,703","4,351,324,017,128","1,477,814,695,228",",108",",0208549147987191216834400731930466605673",0,0,"3,640,956,606,564,840,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,533,560,379,610,660,000,000,000,000,000,000,000,000","16,761,829"
201501,11,5/1/2015,7,"5,054,343,874,823",0,0,0,"-476,995,675,131","-500,601,476,736","1,570,669,451,623",",06",",0208549147987191216834400731930466605673",0,0,"4,133,210,790,419,760,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,543,886,323,622,620,000,000,000,000,000,000,000,000","851,205"
201501,11,5/1/2015,8,"5,672,094,427,826",0,0,0,"11,252,058,382,568","3,853,037,373,769","2,645,814,878,928",",18",",0461130481320524550167734065263799939006",0,0,"5,205,289,482,590,260,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,620,184,339,497,940,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,9,"6,348,610,251,439",0,0,0,"2,148,043,683,141","1,258,258,548,085","1,372,429,582,483",",06",",1946924147987191216834400731930466605673",0,0,"6,521,016,732,055,000,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,968,595,892,070,480,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,10,"7,139,003,331,695",0,0,0,"11,473,478,725,129","3,089,028,478,745","1,904,200,595,954",",66",",0951001180733455321744434278743519365661",0,0,"8,245,806,737,410,960,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,271,905,725,583,410,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,11,"7,570,109,536,024",0,0,0,"3,398,719,774,481","1,686,694,587,644","1,876,417,865,541",",66",",0798068513647453491918267764562366575176",0,0,"9,271,762,738,261,940,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,283,410,435,914,160,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,12,"7,741,011,725,396",0,0,0,"11,793,158,433,291","2,600,866,969,811","268,410,388,965",",24",",0798068513647453491918267764562366575176",0,0,"9,695,125,450,564,310,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,701,576,289,538,160,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,13,"7,877,795,428,283",0,0,0,"2,479,855,943,929","969,369,724,978","3,019,130,263,689",",24",",0798068513647453491918267764562366575176",0,0,"100,407,783,478,528,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,957,646,888,981,080,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,14,"7,937,636,655,826",0,0,0,"272,028,078,541","5,820,433,498,402","2,141,247,527,188",",18",",0855708037892650198231168039036291552303",0,0,"101,939,010,335,255,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"103,230,248,288,908,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,15,"7,712,513,781,135",0,0,0,"-1,047,211,756","3,252,880,016,157","1,384,679,557,052",",18",",2061073545974382433668801463860933211345",0,0,"9,623,873,117,642,360,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"118,699,959,011,321,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,16,"7,825,648,546,894",0,0,0,"355,956,610,207","3,138,674,339,691","1,898,413,418,547",",06",",2880652623383545150888390721364882658423",0,0,"9,908,288,917,528,730,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"164,944,583,056,583,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,17,"7,864,224,926,446",0,0,0,"1,360,330,667,308","2,086,723,189,077","2,056,045,212,606",",18",",1281347357980701548992656124208484554157",0,0,"100,062,151,147,594,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"184,995,963,097,121,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,18,"7,972,876,247,868",5,0,0,"-1,429,264,703,542","2,030,657,456,599","1,537,648,962,778",",66",",2212460509639469321504504465440712042308",0,0,"102,975,183,142,197,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"192,587,275,203,251,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,19,"8,411,655,432,887",0,0,0,"2,317,063,596,325","-1,573,279,812,983","224,211,656,694",",66",",0834587879307715767002134797194266544678",0,0,"114,477,709,444,311,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"211,428,756,061,518,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,20,"8,402,490,205,425",0,0,0,"1,947,804,223,016","4,410,747,375,848","2,322,472,590,347",",6",",0814889212641049100335468130527599878012",0,0,"114,228,378,584,332,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"218,311,222,392,876,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,21,"8,298,582,090,463",0,0,0,"1,385,539,235,542","70,528,904,788","2,379,613,250,323",",66",",0501602669685319933668801463860933211345",0,0,"111,420,671,455,703,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"229,201,920,946,672,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,22,"7,789,875,314,198",20,0,0,"16,106,956,713,775","10,070,534,939,904","2,217,521,654,091",",6",",174265872055123513266239707227813357731",0,0,"9,868,387,242,300,840,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"210,601,728,366,586,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,23,"7,142,081,382,951",5,0,0,"333,820,368,477","6,082,642,444,685","2,082,115,365,748",",024",",5208432155560295476452165335325260048872",0,0,"826,447,817,718,081,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"165,709,881,695,519,000,000,000,000,000,000,000,000",0
201501,11,5/1/2015,24,"6,690,349,371,858",0,0,0,"1,038,449,694,057","5,022,497,422,989","1,542,279,076,861",",06",",2585315608077226195275032685657366022147",0,0,"7,241,950,918,708,170,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138,405,977,035,698,000,000,000,000,000,000,000,000","2,778,992"
201501,11,5/1/2015,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201501,11,6/1/2015,1,"6,124,642,254,737",0,0,0,"1,254,961,095,595","-929,247,746,813","2,019,915,556,914",",6",",2130765845044050839824795718832721472384",0,0,"5,231,547,877,664,970,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,150,344,541,023,470,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,2,"5,557,913,586,024",0,0,0,"-16,051,092,634","2,875,262,104,795","3,093,204,208,793",",036",",1514497798490393412625800548947849954254",0,0,"4,308,165,036,983,060,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,375,601,963,145,800,000,000,000,000,000,000,000,000","1,725,849"
201501,11,6/1/2015,3,"5,512,371,380,481",0,0,0,"-22,641,841,889","-275,631,495,269","2,363,472,705,791",",036",",1476071448993595608417200365965233302836",0,0,"4,237,851,068,314,520,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,958,582,034,909,530,000,000,000,000,000,000,000,000","4,565,483"
201501,11,6/1/2015,4,"5,281,878,505,718",0,0,0,"-2,422,561,577,893","-147,867,159,291","1,874,407,596,942",",036",",1476071448993595608417200365965233302836",0,0,"389,085,965,810,538,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,536,067,262,847,330,000,000,000,000,000,000,000,000","4,304,541"
201501,11,6/1/2015,5,"523,230,563,649",107,0,0,"-1,527,060,625,413","-1,218,716,887,604","1,670,955,915,922",",06",",1476071448993595608417200365965233302836",0,0,"3,975,926,205,854,510,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,088,236,386,411,970,000,000,000,000,000,000,000,000","15,307,937"
201501,11,6/1/2015,6,"5,207,405,306,129",150,0,0,"-2,442,762,180,844","-1,214,548,641,632","1,541,559,103,962",",102",",1476071448993595608417200365965233302836",0,0,"400,292,781,582,388,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"593,319,085,194,476,000,000,000,000,000,000,000,000","17,895,924"
201501,11,6/1/2015,7,"5,306,204,847,648",0,0,0,"-80,852,222,735","306,882,429,138","1,471,066,126,043",",06",",1476071448993595608417200365965233302836",0,0,"3,926,781,856,746,780,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,536,005,552,546,110,000,000,000,000,000,000,000,000","2374,16"
201501,11,6/1/2015,8,"541,807,652,529",0,0,0,"1,089,384,502,898","-44,975,357,506","3,245,303,735,077",",06",",1508093406907593778591033851784080512351",0,0,"4,094,105,419,223,510,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,302,364,106,536,530,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,9,"575,019,344,536",0,0,0,"-629,212,294,361","1,972,053,566,842","2,622,843,309,113",",18","1,552,924,147,987,190,000,000,000,000,000,000,000,000",0,0,"4,611,409,205,379,080,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,465,865,875,954,460,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,10,"6,171,350,168,803",0,0,0,"-8,030,335,364,024","290,326,940,728","220,396,074,666",",18","1,515,797,141,636,150,000,000,000,000,000,000,000,000",0,0,"5,311,646,087,715,810,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,025,020,976,742,940,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,11,"6,541,855,481,532",0,0,0,"20,763,735,693","4,026,588,453,052","988,104,372,839",",18","151,086,206,789,943,000,000,000,000,000,000,000,000",0,0,"5,968,574,829,844,070,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,697,271,713,480,090,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,12,"7,000,655,224,133",0,0,0,"2,149,472,305,741","2,057,849,415,421","476,738,037,133",",36",",0430797006917137329228550077580966990584",0,0,"6,835,119,798,095,280,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,315,778,880,016,600,000,000,000,000,000,000,000",0
201501,11,6/1/2015,13,"7,309,275,579,176",0,0,0,"4,663,399,227,682","2,380,309,800,129","1,205,404,332,002",",156849",",0470861352851479109484598963098505641964",0,0,"7,451,049,080,716,390,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,595,094,313,570,990,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,14,"7,239,548,421,338",0,0,0,"2,718,704,059,252","1,482,718,678,144","523,925,247,403",",06",",0509705397987191216834400731930466605673",0,0,"7,309,567,922,965,150,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,550,839,741,583,970,000,000,000,000,000,000,000,000","6,861,031"
201501,11,6/1/2015,15,"6,700,164,614,733",0,0,0,"-3,004,984,842,041","2,377,044,146,895","893,238,409,837",",06",",1676712366424450647165424596441629038313",0,0,"6,260,942,243,070,820,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,310,310,185,210,610,000,000,000,000,000,000,000,000","8,748,815"
201501,11,6/1/2015,16,"678,547,543,095",0,0,0,"764,093,701,145","2,393,470,932,241","1,351,356,805,306",",18",",1846019698482764734925239838935855366263",0,0,"6,421,393,976,085,110,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,931,235,004,918,380,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,17,"6,840,362,005,472",0,0,0,"242,578,677,423","2,782,678,596,027","1,052,495,740,611",",06",",6253897743448981006493505682599843120225",0,0,"6,525,697,284,032,140,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105,006,346,948,222,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,18,"7,090,488,503,257",15,0,0,"-81,927,699,601","3,008,157,205,656","666,253,236,612",",06",",0939561150412570159183607349449608291832",0,0,"7,041,361,377,887,910,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"120,873,857,999,186,000,000,000,000,000,000,000,000",0
201501,11,6/1/2015,19,"7,695,953,773,962",5,0,0,"567,240,162,072","2,623,718,251,533","2,105,921,636,734",",18",",1179850154391582799634034766697163769442",0,0,"8,270,995,501,368,690,000,000,000,000,000,000,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,426,214,523,107,230,000,000,000,000,000,000,000",0
