MONTH,VERSION,DATE,HOUR,SETTLED ENERGY SUPPLIED TO CUSTOMERS FOR ALL LOAD REPRESENTATIVES (MWh),SCHEDULED NET EXPORT ENERGY FOR ALL LOAD REPRESENTATIVES (MWh),UA2 - DEVIATION CREDIT OR DEBIT DUE TO GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - DEVIATION CREDIT OR DEBIT DUE TO RETURN OF GUARANTEES FOR COMMERCIAL SCHEDULES (€),UA2 - ADDITIONAL CHARGES OR CREDITS FOR GENERATION DEVIATIONS (€),UA2 - CHARGE OR CREDIT CORRESPONDING TO THE INTERCONNECTIONS NET COST (€),UA2 - LOSSES OND OTHER (€),UA3.1 - REMUNERATION FOR SYSTEM PRIMARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM SECONDARY CONTROL (€),UA3.1 - REMUNERATION FOR SYSTEM TERTIARY CONTROL FROM NON-SPINNING UNITS (€),UA3.1 - REMUNERATION FOR STANDING ENERGY RESERVE (€),UA3.1 - REMUNERATION FOR DESYNCHRONIZATION OF DISPATCHABLE UNITS AFTER A DISPATCH ORDER (€),UA3.1 - REMUNERATION FOR BLACK START (€),UA3.1 - ADDITIONAL COST FOR NATURAL GAS PROVISION (€),UA3.2 - REMUNERATION FOR CONTRACTED UNITS (€),UA3.2 - REMUNERATION FOR EMERGENCY RESERVE UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM CONTRACTED UNITS (€),UA3.2 - GENERATION REMUNERATION BALANCE FOR PRODUCTION FROM EMERGENCY RESERVE UNITS (€),UA3.3 - REMUNERATION FOR EMERGENCY IMPORTS (€),UA3.3 - REMUNERATION FOR EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY IMPORTS (€),UA3.3 - EXPORT DEVIATION CHARGE OR CREDIT THAT CORRESPONDS TO EMERGENCY EXPORTS (€),UA3.3 - IMPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.3 - EXPORT DEVIATION CREDIT OR DEBIT DUE TO RETURN EMERGENCY PROGRAMS (€),UA3.4 - CASC FEE (€),UA3.4 - ITC COST FOR TSO SCHEDULES WITH PERIMETER COUNTRIES (€),UA3.5 - REMUNERATION FOR PRODUCTION UNITS COST RECOVERY MECHANISM (€),UA3.6 - SPECIAL CONSUMPTION TAX FOR NATURAL GAS (€)
201603,6,5/3/2016,8,"4,714,483,628",0,0,0,"-1,107,431,328","5,538,067,906","-4,030,084,472","0,288","2,416,672,536",0,0,"3,170,826,897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,478,440,586","7,448,227,776"
201603,6,5/3/2016,9,"5,139,313,062",0,0,0,"-6,854,998,035","3,366,466,413","-2,188,905,822","0,48","2,243,855,723",0,0,"3,768,030,565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,945,238,003","6,570,509,608"
201603,6,5/3/2016,10,"5,534,842,723",0,0,0,"3,542,832,936","3,363,086,267","-2,579,111,089","0,4272","0,084459487",0,0,"4,370,336,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,416,023,248","7,106,212,259"
201603,6,5/3/2016,11,"5,732,117,566",0,0,0,"1,353,878,085","3,844,703,663","-4,381,786,715","0,4806",0,0,0,"4,687,426,254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"366,387,313","6,274,774,176"
201603,6,5/3/2016,12,"5,830,572,844",0,0,0,"9,001,977,594","5,638,244,674","-3,975,280,774","0,4272",0,0,0,"4,849,832,292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,790,815,953","621,055,524"
201603,6,5/3/2016,13,"5,822,978,674",0,0,0,"8,498,387,724","7,098,709,867","-1,859,449,594","0,288",0,0,0,"4,837,206,958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,780,947,505","4,423,894,951"
201603,6,5/3/2016,14,"583,684,927",0,0,0,"1,240,035,088","8,984,423,598","-3,835,106,593","0,1472",0,0,0,"4,860,279,291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"379,898,173","4,146,316,692"
201603,6,5/3/2016,15,"561,894,567",0,0,0,"2,249,917,805","8,754,208,342","-3,636,037,277","0,224",0,0,0,"4,504,161,308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,520,626,181","4,148,383,721"
201603,6,5/3/2016,16,"551,733,773",0,0,0,"2,128,320,001","5,502,335,566","-4,083,946,039","0,288",0,0,0,"4,342,735,788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,394,449,769","4,149,149,243"
201603,6,5/3/2016,17,"5,276,539,627",0,0,0,"3,657,544,632","8,672,689,126","-431,811,666","0,288",15,0,0,"3,971,939,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"310,462,147","7,735,457,048"
201603,6,5/3/2016,18,"5,188,898,465",0,0,0,"5,035,053,306","85,486,894","-4,249,654,023","0,288","0,074526287",0,0,"3,841,091,166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,002,344,987","1,117,710,098"
201603,6,5/3/2016,19,"5,832,170,005",0,0,0,"2,998,611,505","363,332,041","-2,226,543,242",0,"0,264354936",0,0,"4,852,489,672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,792,893,064","1,557,933,476"
201603,6,5/3/2016,20,"6,497,978,806",20,0,0,"7,355,227,163","-46,387,044","-2,170,483,179",0,"2,517,363,793",0,0,"6,060,802,856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,737,357,247","1,661,769,455"
201603,6,5/3/2016,21,"6,425,180,075",20,0,0,"-2,477,371,704","-3,812,048","-2,587,974,061","0,272","0,16085954",0,0,"5,926,173,764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,632,125,956","1,892,235,139"
201603,6,5/3/2016,22,"6,086,630,448",0,0,0,"-4,097,440,749","5,519,340,203","-4,038,885,389","0,272","0,278138229",0,0,"5,285,159,985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,131,084,866","1,851,469,624"
201603,6,5/3/2016,23,"5,637,477,438",0,0,0,"3,143,355,378","5,821,079,898","-3,948,349,678",0,"3,188,019,512",0,0,"4,533,920,527",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,543,887,135","1,843,732,035"
201603,6,5/3/2016,24,"5,271,785,218",0,0,0,"3,285,110,988","1,220,343,826","8,140,029,375","0,06","0,529612115",0,0,"3,964,785,403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,099,029,172","1,515,845,497"
201603,6,5/3/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,6,6/3/2016,1,"4,816,440,555",0,0,0,"-2,740,624,739","3,339,077,057","5,526,217,801",0,"0,336127627",0,0,"1,380,990,966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,669,284,005","1,101,150,698"
201603,6,6/3/2016,2,"4,416,732,197",0,0,0,"1,531,224,006","4,141,509,347","9,438,098,826","0,272","0,191857385",0,0,"116,128,967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,926,449,495","691,607,885"
201603,6,6/3/2016,3,"4,326,597,119",0,0,0,"6,708,123,493","4,298,383,888","1,230,725,026",0,"0,022824903",0,0,"1,114,374,953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,767,825,619","4,824,940,887"
201603,6,6/3/2016,4,"4,154,348,482",0,0,0,"3,188,536,464","5,571,340,863","1,553,771,743",0,"0,022824903",0,0,"1,027,411,154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,473,791,347","2,652,715,476"
201603,6,6/3/2016,5,"4,054,098,253",0,0,0,"4,036,393,858","-4,788,079,868","1,954,740,487",0,"0,022824903",0,0,"9,784,237,096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,308,159,349","1,410,259,473"
201603,6,6/3/2016,6,"4,078,145,718",0,0,0,"3,324,523,098","1,157,944,915","1,964,608,809","0,54","0,033797779",0,0,"9,900,654,559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,347,521,388",0
201603,6,6/3/2016,7,"4,129,387,409",0,0,0,"3,859,788,466","102,899,684","2,063,498,272","0,324","0,036848467",0,0,"1,015,102,008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,432,172,756",0
201603,6,6/3/2016,8,"4,243,846,448",0,0,0,"3,615,537,359","8,875,918,884","1,939,654,874","0,216","0,039590654",0,0,"1,072,155,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"362,507,674",0
201603,6,6/3/2016,9,"4,575,706,292",0,0,0,"1,655,464,237","8,243,023,237","1,815,600,944","0,216","0,042332842",0,0,"124,639,216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,214,190,474",0
201603,6,6/3/2016,10,"4,936,649,405",0,0,0,"5,927,615,361","8,973,156,737","1,897,836,119",0,"0,050692575",0,0,"1,450,784,808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,905,264,743",0
201603,6,6/3/2016,11,"5,271,620,486",0,0,0,"4,070,601,792","-5,407,863,312","1,367,762,506","0,108","0,052584675",0,0,"165,434,736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,593,532,364",0
201603,6,6/3/2016,12,"5,479,094,109",0,0,0,"2,135,247,919","-4,087,281,388","8,555,589,635","0,252","0,05456967",0,0,"1,787,129,191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,042,482,498",0
201603,6,6/3/2016,13,"5,510,988,137",0,0,0,"1,005,151,547","279,132,189","-1,889,809,997",0,"0,054866175",0,0,"1,807,995,649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,113,034,313",0
201603,6,6/3/2016,14,"5,328,890,355",0,0,0,"-4,560,393,123","4,963,019,294","-1,487,049,838",0,"0,054866175",0,0,"1,690,487,632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,715,726,642",0
201603,6,6/3/2016,15,"4,881,475,884",52,0,0,"3,439,614,195","1,856,874,793","1,199,224,613",0,"0,054866175",0,0,"1,448,920,136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,898,960,079",0
201603,6,6/3/2016,16,"4,830,237,916",2,0,0,"2,500,143,078","6,988,729,231","1,421,670,173",0,"0,054866175",0,0,"13,900,648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,699,963,645",0
201603,6,6/3/2016,17,"4,765,691,179",0,0,0,"8,701,969,455","3,665,700,064","1,292,920,691",0,"0,054866175",0,0,"1,352,042,119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,571,404,734","1,285,966,969"
201603,6,6/3/2016,18,"479,042,447",0,0,0,"1,645,558,269","313,444,688","7,891,573,921",0,"0,154279333",0,0,"1,366,112,367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,618,977,805","4,179,049,213"
201603,6,6/3/2016,19,"5,368,308,348",0,0,0,"1,042,154,028","2,385,449,381","110,759,672","0,12","0,073517056",0,0,"1,715,589,324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,800,598,254","8,059,075,247"
201603,6,6/3/2016,20,"6,019,169,065",0,0,0,"1,668,718,867","1,672,471,866","6,213,983,778",0,"0,209636309",0,0,"2,156,808,132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,292,408,102","1,203,548,772"
201603,6,6/3/2016,21,"6,061,610,266",0,0,0,"3,317,911,358","6,322,848,087","7,934,861,553","0,04","0,112589888",0,0,"2,187,330,698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,395,608,291","1,109,353,843"
201603,6,6/3/2016,22,"5,852,345,634",0,0,0,"-4,969,849,293","2,782,551,246","7,991,022,158","0,272","0,324190177",0,0,"2,038,911,442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,893,786,285","9,377,252,988"
201603,6,6/3/2016,23,"5,395,036,611",0,0,0,"7,180,704,551","3,199,761,673","1,206,649,711","0,272","0,313793379",0,0,"1,732,715,343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,858,503,228","689,639,348"
201603,6,6/3/2016,24,"4,982,325,256",0,0,0,"2,857,566,536","8,954,550,978","7,318,835,843",0,"0,418875417",0,0,"1,477,755,485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,996,455,602","6,810,200,921"
201603,6,6/3/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,6,7/3/2016,1,"4,850,693,934",0,0,0,"2,460,431,141","-7,091,101,605","9,434,477,755",0,"0,14129863",0,0,"611,253,836",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,813,303,307","827,012,509"
201603,6,7/3/2016,2,"4,635,665,153",0,0,0,"8,973,771,992","9,233,087,172","1,677,278,263",0,"0,144905339",0,0,"5,582,618,734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,482,713,274","5,997,727,699"
201603,6,7/3/2016,3,"418,369,234",0,0,0,"3,431,781,193","2,167,546,647","1,615,840,609",0,"0,036940511",0,0,"4,547,087,717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,836,697,884","271,931,837"
201603,6,7/3/2016,4,"4,046,228,686",0,0,0,"1,583,803,049","131,351,943","1,741,461,328",0,"0,031364092",0,0,"4,253,189,193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"265,334,947",0
201603,6,7/3/2016,5,"3,958,403,573",0,0,0,"3,186,941,143","5,256,900,747","1,664,247,276",0,"0,031364092",0,0,"4,070,558,422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,539,415,375","7,408,241,489"
201603,6,7/3/2016,6,"4,088,183,837",0,0,0,"4,188,504,024","138,618,618","1,779,220,376",0,"0,031364092",0,0,"4,341,848,706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,708,659,653","1,809,635,923"
201603,6,7/3/2016,7,"4,454,947,084",0,0,0,"194,014,312","652,279,496","1,366,213,359","0,108","0,164678973",0,0,"5,155,834,308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,216,464,071","3,599,848,064"
201603,6,7/3/2016,8,"5,121,957,886",0,0,0,"1,593,245,009","4,737,749,683","-398,719,687","0,324","0,055777181",0,0,"6,815,313,829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,251,729,353","3,904,202,488"
201603,6,7/3/2016,9,"5,501,936,216",0,0,0,"53,169,735","386,981,946","-1,803,064,851","0,216","0,065457842",0,0,"7,864,026,259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,905,967,959","4,313,478,918"
201603,6,7/3/2016,10,"5,754,761,291",0,0,0,"-2,978,370,853","2,808,762,527","-1,920,222,292","0,216","0,065457842",0,0,"8,603,367,603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,367,205,604","2,411,873,909"
201603,6,7/3/2016,11,"5,826,299,272",0,0,0,"-4,271,994,795","5,644,047,292","-4,241,534,604","0,216","0,065457842",0,0,"8,818,595,649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,501,475,488","2,753,060,749"
201603,6,7/3/2016,12,"5,853,850,498",0,0,0,"-5,763,486,438","6,195,885,545","-4,331,868,205","0,216","0,178828772",0,0,"8,902,195,054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,553,628,926","3,020,370,047"
201603,6,7/3/2016,13,"5,914,261,327",0,0,0,"7,746,551,305","2,566,860,733","-2,114,570,113",0,"0,167954989",0,0,"9,086,881,676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,668,845,562","3,077,534,042"
201603,6,7/3/2016,14,"5,900,662,841",0,0,0,"-1,657,310,382","4,281,221,686","-3,960,748,995",0,"0,028047128",0,0,"904,514,332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,642,807,113","4,170,668,228"
201603,6,7/3/2016,15,"5,670,888,307",0,0,0,"-3,933,541,266","5,757,828,622","-4,228,056,255",0,"0,151326315",0,0,"8,354,414,898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,211,896,611","4,666,023,835"
201603,6,7/3/2016,16,"5,627,395,773",0,0,0,"-8,209,883,887","5,998,733,027","-4,486,660,863","0,216","0,16014069",0,0,"822,675,895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,132,258,527","6,189,083,872"
201603,6,7/3/2016,17,"548,283,513",0,0,0,"1,611,150,151","5,480,195,993","-4,181,509,574",0,"5,588,524,464",0,0,"7,809,517,922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,871,962,967","84,086,137"
201603,6,7/3/2016,18,"5,449,725,025",0,0,0,"1,469,626,228","630,710,057","-3,108,582,413","0,432","1,133,915,536",0,0,"7,715,481,459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,813,298,377","1,055,555,702"
201603,6,7/3/2016,19,"5,916,848,164",0,0,0,"-1,473,889,836","2,678,860,678","-1,033,154,087",0,"0,198685495",0,0,"9,094,832,432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,673,805,636","8,727,015,278"
201603,6,7/3/2016,20,"6,507,788,909",87,0,0,"2,510,763,784","-7,836,991,831","-1,756,284,793",0,"0,087016325",0,0,"1,129,836,628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,048,478,878","1,305,139,676"
201603,6,7/3/2016,21,"6,516,481,994",120,0,0,"489,652,588","-3,059,208,792","-2,057,183,095",0,"0,997403527",0,0,"1,144,167,726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,137,883,341","130,333,028"
201603,6,7/3/2016,22,"6,237,314,459",0,0,0,"1,562,136,959","-1,720,693,453","-44,923,115",0,"0,094155534",0,0,"1,010,669,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,305,055,077","130,462,995"
201603,6,7/3/2016,23,"5,611,267,747",0,0,0,"-5,791,304,046","5,294,610,708","-3,784,513,993",0,"0,185014921",0,0,"8,179,671,005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,102,882,741","1,001,319,587"
201603,6,7/3/2016,24,"5,229,822,273",0,0,0,"2,743,868,547","9,466,239,298","1,163,872,223",0,"0,302504567",0,0,"7,105,386,606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,432,691,077","1,019,597,481"
201603,6,7/3/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,6,8/3/2016,1,"4,754,453,795",0,0,0,"1,186,773,692","779,515,073","1,101,639,174",0,"0,173571095",0,0,"1,556,578,983",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,872,518,505","7,233,720,521"
201603,6,8/3/2016,2,"4,363,046,138",0,0,0,"6,187,584,353","5,344,400,029","1,515,897,202",0,"0,171285967",0,0,"1,310,839,474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"157,690,114","3,396,313,768"
201603,6,8/3/2016,3,"4,328,078,854",0,0,0,"6,198,423,982","-1,089,877,139","1,638,291,285",0,"0,171285967",0,0,"1,289,912,434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"155,172,653","287,968,721"
201603,6,8/3/2016,4,"4,219,811,469",0,0,0,"8,928,522,239","-2,135,700,805","2,090,889,388",0,"0,171285967",0,0,"1,226,184,992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,475,064,301","2,881,034,614"
201603,6,8/3/2016,5,"4,179,406,832",0,0,0,"9,435,533,122","-2,189,292,182","2,331,850,595",0,"0,176613967",0,0,"1,202,816",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,446,952,094","2,942,375,739"
201603,6,8/3/2016,6,"4,274,050,089",0,0,0,"6,830,203,719","-5,947,884,366","2,371,902,996","0,54","0,187285967",0,0,"1,257,908,683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,513,226,963","3,583,922,374"
201603,6,8/3/2016,7,"4,613,663,067",0,0,0,"4,065,594,849","3,344,058,736","1,910,089,994","0,54","0,187285967",0,0,"1,465,755,897",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,763,261,017","7,477,688,554"
201603,6,8/3/2016,8,"5,259,883,069",0,0,0,"1,817,287,595","672,828,863","-3,892,208,462","0,324","0,19402792",0,0,"1,905,118,871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,291,801,689","1,336,413,141"
201603,6,8/3/2016,9,"5,626,402,224",0,0,0,"9,478,250,496","4,038,899,544","-1,883,971,383","0,324","0,069843156",0,0,"2,179,874,304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,622,324,352","1,418,083,839"
201603,6,8/3/2016,10,"5,874,525,793",90,0,0,"-4,402,656,859","-111,807,486","-2,319,639,725","0,108","0,066872031",0,0,"2,449,749,862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,946,976,672","1,389,197,771"
201603,6,8/3/2016,11,"5,903,136,684",0,0,0,"2,222,659,344","1,016,948,653","-4,523,832,266","0,324","0,278771487",0,0,"2,399,581,905",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,886,626,102","1,403,388,141"
201603,6,8/3/2016,12,"594,231,292",0,0,0,"-1,072,115,808","6,292,565,242","-4,154,339,806","0,192","0,175624705",0,0,"2,431,537,297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,925,067,495","1,294,224,788"
201603,6,8/3/2016,13,"5,996,628,611",0,0,0,"-1,743,350,001","4,314,471,824","-1,778,254,144",0,"0,167086316",0,0,"2,476,191,365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,978,785,019","1,181,297,498"
201603,6,8/3/2016,14,"5,976,004,584",0,0,0,"-8,374,541,194","6,152,508,139","-3,165,979,727",0,"0,167086316",0,0,"2,459,188,072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"295,833,056","1,111,356,162"
201603,6,8/3/2016,15,"5,664,671,628",0,0,0,"-1,589,904,594","6,627,408,855","-3,538,760,089",0,"0,167086316",0,0,"2,209,629,091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,658,118,482","1,009,112,426"
201603,6,8/3/2016,16,"5,588,278,704",0,0,0,"1,266,191,993","5,614,500,764","-367,627,802",0,"0,167086316",0,0,"215,043,349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,586,907,924","1,291,559,234"
201603,6,8/3/2016,17,"5,466,037,084",0,0,0,"5,780,279,723","5,727,966,436","-3,583,612,723",0,"0,167086316",0,0,"2,057,382,529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,474,970,368","1,645,972,535"
201603,6,8/3/2016,18,"5,480,462,865",0,0,0,"6,871,979,278","6,515,211,625","-3,382,288,552",0,"0,174328716",0,0,"2,068,256,408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,488,051,323","1,985,614,854"
201603,6,8/3/2016,19,"6,027,671,581",0,0,0,"3,412,606,564","2,951,019,085","-1,717,240,842","0,324","0,069342446",0,0,"2,501,894,908",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300,970,562","228,868,168"
201603,6,8/3/2016,20,"6,630,188,452",93,0,0,"2,612,618,899","-4,124,880,689","-1,509,854,488","0,288","0,213582378",0,0,"3,112,579,619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,744,341,277","2,301,424,081"
201603,6,8/3/2016,21,"659,937,629",73,0,0,"3,264,730,947","-7,378,423,555","-1,381,098,905","0,48","0,151879197",0,0,"3,065,709,225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,687,957,578","2,145,139,137"
201603,6,8/3/2016,22,"6,220,694,387",0,0,0,"-2,638,197,457","-5,577,212,527","-3,712,239,162","0,192","0,078586696",0,0,"2,664,695,762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,205,550,236","2,209,144,834"
201603,6,8/3/2016,23,"5,609,656,807",0,0,0,"-9,698,369,975","1,012,080,381","-2,813,682,383","0,192","0,169273406",0,0,"2,166,918,037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,606,738,347","1,861,625,124"
201603,6,8/3/2016,24,"5,240,720,392",0,0,0,"7,602,429,601","1,240,412,275","1,696,120,748","0,384","1,638,206,276",0,0,"1,891,262,793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,275,133,236","1,677,406,046"
201603,6,8/3/2016,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201603,6,9/3/2016,1,"4,756,479,943",0,0,0,"7,899,741,158","8,960,471,219","1,565,170,194","0,432","0,16724177",0,0,"5,808,763,851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,253,206,526","1,293,303,912"
201603,6,9/3/2016,2,"4,358,965,052",0,0,0,"2,005,815,952","-1,908,237,923","1,829,735,999","0,324","0,170375561",0,0,"4,878,419,643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,892,328,085","7,627,612,607"
201603,6,9/3/2016,3,"4,272,533,253",0,0,0,"2,698,035,613","8,849,987,305","1,874,010,242","0,216","0,165801592",0,0,"4,686,874,068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,818,027,984","7,582,144,277"
201603,6,9/3/2016,4,"4,177,702,324",0,0,0,"-2,085,191,814","1,225,968,296","170,840,608","0,324","0,165801592",0,0,"4,481,128,161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,738,219,607","5,807,703,691"
201603,6,9/3/2016,5,"4,114,985,388",0,0,0,"-1,798,457,493","1,218,233,893","1,708,353,397","0,48","0,165801592",0,0,"4,347,593,956",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,686,421,987","5,355,440,037"
201603,6,9/3/2016,6,"4,245,144,568",0,0,0,"-1,969,190,637","5,188,401,819","1,748,019,018","0,432","0,165801592",0,0,"4,626,977,108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,794,794,087","6,831,476,546"
201603,6,9/3/2016,7,"4,577,744,489",0,0,0,"8,248,584,888","9,286,168,276","191,072,863","0,54","0,171801592",0,0,"5,380,411,328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,087,049,539","6,854,481,376"
201603,6,9/3/2016,8,"5,258,311,175",0,0,0,"1,513,505,914","6,156,046,167","-3,065,800,204","0,108","0,175801592",0,0,"7,099,127,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,753,735,523","9,472,023,207"
201603,6,9/3/2016,9,"5,652,442,014",0,0,0,"-5,919,964,957","3,803,262,251","-8,761,675,059","0,108","0,181801592",0,0,"8,203,224,803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,182,012,582","121,063,857"
201603,6,9/3/2016,10,"6,031,221,677",37,0,0,"2,534,423,798","4,893,569,489","-4,629,066,584","0,324","0,20422193",0,0,"9,454,427,953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,667,351,489","1,441,916,267"
201603,6,9/3/2016,11,"6,180,548,253",26,0,0,"3,181,173,317","5,830,133,287","-2,604,468,889","0,324","0,196817686",0,0,"9,890,372,618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,836,453,451","1,332,298,138"
201603,6,9/3/2016,12,"6,220,178,396",2,0,0,"2,832,833,471","556,956,384","-3,103,570,306","0,54","0,175522628",0,0,"9,940,249,808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,855,800,702","1,317,497,728"
201603,6,9/3/2016,13,"6,258,520,806",0,0,0,"331,583,403","360,655,155","-1,062,490,628","0,54","2,874,165,232",0,0,"1,005,670,665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,900,974,052","1,323,286,684"
